Year,Vol,No,href,title,authors,keywords,keywords_clean
2010,30,4,/volumn/volumn_6113.shtml,基于广义模糊数相似测度风险分析方法,张增刚;郑贤斌;李继志,"重心点,广义模糊数,相似测度,模糊风险分析   ,","[重心点, 广义模糊数, 相似测度, 模糊风险分析]"
2010,30,4,/volumn/volumn_6113.shtml,基于模糊层次分析法的设备状态系统量化评价新方法,宾光富;李学军;DHILLON Balbir-S;楚万文,"模糊层次分析法, 设备状态, 健康值, 量化评价,","[模糊层次分析法, 设备状态, 健康值, 量化评价]"
2010,30,4,/volumn/volumn_6113.shtml,突发事件应急管理中的中断-继续随机排序模型,唐恒永;唐春晖;赵传立,"突发事件,随机排序,中断{}\,-{}\,继续,","[突发事件, 随机排序, 中断, 继续]"
2010,30,4,/volumn/volumn_6113.shtml,基于信息距离的运输网络再路由策略,靳小超;刘晓东;贺 波,"运输网络,信息状态转移距离,再路由策略,决策准则,","[运输网络, 信息状态转移距离, 再路由策略, 决策准则]"
2010,30,4,/volumn/volumn_6113.shtml,应用LS-SVM的飞机重着陆诊断,许桂梅;黄圣国,"重着陆,诊断模型,支持向量机,参数优化,","[重着陆, 诊断模型, 支持向量机, 参数优化]"
2010,30,3,/volumn/volumn_6114.shtml,基于噪音交易者的风险资产定价模型及其应用,陈其安;赖琴云;陈 亮;张 媛,"噪音交易者,风险资产定价,DSSW模型,异常现象,中国股票市场,","[噪音交易者, 风险资产定价, DSSW模型, 异常现象, 中国股票市场]"
2010,30,3,/volumn/volumn_6114.shtml,中国ETF基金的价格发现问题,王 良;冯 涛,"基金,协整,价格,VEC,","[基金, 协整, 价格, VEC]"
2010,30,3,/volumn/volumn_6114.shtml,风险规避、双边道德风险与风险投资的融资结构,郭文新;苏 云;曾 勇,"风险投资,双边道德风险,可转换优先股,融资合约,","[风险投资, 双边道德风险, 可转换优先股, 融资合约]"
2010,30,3,/volumn/volumn_6114.shtml,基于SGT分布的贝叶斯统计推断的在险价值研究,王恺明;潘和平;张煜中,"在险价值,金融风险,SGT分布,贝叶斯统计推断,MCMC算法,","[在险价值, 金融风险, SGT分布, 贝叶斯统计推断, MCMC算法]"
2010,30,3,/volumn/volumn_6114.shtml,基于灰色关联理论的FDI和中国区域经济发展差距研究,王 英,"灰色关联度,FDI,区域经济差距,基尼系数,","[灰色关联度, FDI, 区域经济差距, 基尼系数]"
2010,30,3,/volumn/volumn_6114.shtml,基于危险率函数变点检测的美国次级债危机传染分析,叶五一;缪柏其;马宇超,"次级债危机,危险率函数,变点检测,金融传染,","[次级债危机, 危险率函数, 变点检测, 金融传染]"
2010,30,3,/volumn/volumn_6114.shtml,从美国次贷危机透视房地产信用风险防范,汪成豪;黎建强;董纪昌,"次贷危机,信用风险,信用评级,房地产,","[次贷危机, 信用风险, 信用评级, 房产]"
2010,30,3,/volumn/volumn_6114.shtml,企业合作R&D中资源投入的机会主义行为,孙彩虹;于 辉;齐建国,"合作R&amp,D,资源投入,机会主义行为,三阶段博弈模型,","[合作RAMP, 资源投入, 机会主义行为, 三阶段博弈模型]"
2010,30,3,/volumn/volumn_6114.shtml,公司并购中的,张 维;王雪莹;熊 熊;张永杰,"并购, 绩效, 经理人非理性,羊群行为,","[并购, 绩效, 经理人非理性, 羊群行为]"
2010,30,3,/volumn/volumn_6114.shtml,北京市经济适用住房供给规模影响因素的实证分析,陶雪良;刘洪玉,"经济适用住房, 供给规模, 影响因素, 北京,","[经济适用住房, 供给规模, 影响因素, 北京]"
2010,30,3,/volumn/volumn_6114.shtml,随机中断环境下的库存优化管理,娄山佐;吴耀华;吕 文;肖际伟,"中断,库存策略,更新报酬,交叉熵,","[中断, 库存策略, 更新报酬, 交叉熵]"
2010,30,3,/volumn/volumn_6114.shtml,集装箱码头装卸系统集成调度的建模与优化,梁 亮;陆志强,"物流工程,集装箱装卸系统,集成调度,启发式算法,","[物流工程, 集装箱装卸系统, 集成调度, 启发式算法]"
2010,30,3,/volumn/volumn_6114.shtml,新的强化缓冲算子的构造及其应用,崔立志;刘思峰;吴正朋,"灰色系统,缓冲算子,强化缓冲算子,平均发展速度","[灰色系统, 缓冲算子, 强化缓冲算子, 平均发展速度]"
2010,30,3,/volumn/volumn_6114.shtml,"非等间隔GM(1,1)幂模型及应用",李军亮;肖新平;廖锐全,"灰色Verhulst模型,非等间隔GM(1:1)幂模型,粒子群算法,","[灰色VERHULST模型, 非等间隔GM幂模型, 粒子群算法]"
2010,30,3,/volumn/volumn_6114.shtml,一类简单网络生产系统的DEA效率评价模型,毕功兵;梁樑;杨 锋,"数据包络分析,效率评估,网络生产系统,","[数据包络分析, 效率评估, 网络生产系统]"
2010,30,3,/volumn/volumn_6114.shtml,关联竞赛模型参与选择及均衡策略,王先甲;陈文磊;范文涛,"竞赛,均衡策略,关联努力,","[竞赛, 均衡策略, 关联努力]"
2010,30,3,/volumn/volumn_6114.shtml,带有免费送货选择的最优订货策略,华国伟;李 健;田 歆;杨丰梅,"EOQ模型,报童模型,免费送货,订购策略,","[EOQ模型, 报童模型, 免费送货, 订购策略]"
2010,30,3,/volumn/volumn_6114.shtml,案例信息不确定下的多属性分类方法,蔡付龄;廖貅武,"多属性分类,可信度,二元语义,案例不确定信息,","[多属性分类, 可信度, 二元语义, 案例不确定信息]"
2010,30,3,/volumn/volumn_6114.shtml,双倍体差分进化粒子群算法在VRPSDP中的应用研究,吴 斌;蔡 红;樊树海;蒋南云,"双倍体,粒子群算法,差分进化,车辆路径问题,集送货需求,","[双倍体, 粒子群算法, 差分进化, 车辆路径问题, 集送货需求]"
2010,30,3,/volumn/volumn_6114.shtml,基于线性化技术的二次分配问题求解新方法,张惠珍;马 良,"二次分配问题,线性化,模型,线性松弛,","[二次分配问题, 线性化, 模型, 线性松弛]"
2010,30,3,/volumn/volumn_6114.shtml,模糊上下文无关文法的Chomsky范式和Greibach范式,柏明强;莫智文,"模糊上下文无关文法,Chomsky范式,Greibach范式,","[模糊上下文无关文法, CHOMSKY范式, GREIBACH范式]"
2010,30,3,/volumn/volumn_6114.shtml,多变量过程的边界调整策略,刘利平;马义中,"多变量过程,经济设计,统计过程控制,边界调整,贝叶斯推断,","[多变量过程, 经济设计, 统计过程控制, 边界调整, 贝叶斯推断]"
2010,30,3,/volumn/volumn_6114.shtml,Wiener过程性能退化产品可靠性评估的Bayes方法,彭宝华;周经伦;潘正强,"可靠性评估,性能退化数据,Wiener过程,Bayes方法,金属化膜电容器,","[可靠性评估, 性能退化数据, WIENER过程, BAYES方法, 金属化膜电容器]"
2010,30,3,/volumn/volumn_6114.shtml,基于风险的交通网络可靠性分析方法,马寿峰;贺正冰;张思伟,"交通网络,风险,可靠性,","[交通网络, 风险, 可靠性]"
2010,30,3,/volumn/volumn_6114.shtml,具有学习能力的FPN在航保系统易损性评估中的应用,冯麟涵;姚熊亮;张阿漫;汪 玉,"航空保障系统,易损性评估,模糊Petri网,学习能力,改进粒子群优化算法,","[航空保障系统, 易损性评估, 模糊PETRI网, 学习能力, 改进粒子群优化算法]"
2010,30,3,/volumn/volumn_6114.shtml,编队对地攻击作战效能评估的系统动力学方法,穆中林;周中良;于 雷;廖 俊,"作战效能,编队对地攻击,系统动力学,","[作战效能, 编队对攻击, 系统动力学]"
2010,30,3,/volumn/volumn_6114.shtml,团队权力分布与绩效非线性关系:灭火救援团队仿真,陆云波;彭正龙;汪云峰,"权力分布,团队绩效,基于Agent社会仿真,","[权力分布, 团队绩效, 基于AGENT社会仿真]"
2010,30,2,/volumn/volumn_6115.shtml,基于系统聚类的北京气温变化过程遍历特征分析,王红瑞;林欣;刘琼;冯启磊;刘昌明,"遍历性,系统聚类,平稳性检验,神经网络,","[遍历性, 系统聚类, 平稳性检验, 神经网络]"
2010,30,2,/volumn/volumn_6115.shtml,基于自由搜索的LS-SVM在墒情预测中的应用,张展羽;陈子平;王斌;李新虎,"时间序列分析,支持向量机,自由搜索,粒子群算法,鱼群算法,","[时间序列分析, 支持向量机, 自由搜索, 粒子群算法, 鱼群算法]"
2010,30,2,/volumn/volumn_6115.shtml,基于系统动力学的中国石油产量预测分析,唐旭;张宝生;邓红梅;冯连勇,"石油最终可采储量,石油产量,预测,系统动力学,","[石油最终可采储量, 石油产量, 预测, 系统动力学]"
2010,30,2,/volumn/volumn_6115.shtml,环境动态性、战略资产与债务融资,任曙明;张茂军;夏尊铨,"环境动态,战略资产,债务融资,竞争战略,资本结构,","[环境动态, 战略资产, 债务融资, 竞争战略, 资本结构]"
2010,30,2,/volumn/volumn_6115.shtml,跨区域污染排污税管理调控模型,赵文会;高岩;戴天晟,"排污权交易,初始分配,排污税,跨区域污染,","[排污权交易, 初始分配, 排污税, 跨区域污染]"
2010,30,2,/volumn/volumn_6115.shtml,基于制造清单的企业计划模型,肖依永;张人千;常文兵,"制造清单,物料清单,主生产计划,物料需求计划,能力需求计划,资源需求计划,","[制造清单, 物料清单, 主生产计划, 物料需求计划, 能力需求计划, 资源需求计划]"
2010,30,2,/volumn/volumn_6115.shtml,实体店及其网上商店产品的动态定价及订货策略,潘伟;汪寿阳;华国伟;张金隆,"电子商务,动态定价,订货策略,销售渠道","[电子商务, 动态定价, 订货策略, 销售渠道]"
2010,30,2,/volumn/volumn_6115.shtml,竞争环境下季节性产品网上直销动态定价模型,熊中楷;李豪;彭志强,"季节性产品,动态定价,竞争,网上直销,","[季节性产品, 动态定价, 竞争, 网上直销]"
2010,30,2,/volumn/volumn_6115.shtml,复合式卷烟分拣系统分拣机组合优化,肖际伟;吴耀华;娄山佐;孙国华,"分拣系统规划,订单分拣,订单分析,成本分析,分拣机组合,","[分拣系统规划, 订单分拣, 订单分析, 成本分析, 分拣机组合]"
2010,30,2,/volumn/volumn_6115.shtml,基于信息共享视角的时间竞争型供应链决策,申成霖;侯文华;张新鑫,"分销渠道,时间竞争型供应链,博弈,","[分销渠道, 时间竞争型供应链, 博弈]"
2010,30,2,/volumn/volumn_6115.shtml,风险规避下的航空货运期权定价Stackelberg博弈模型,雷丽彩;周晶,"期权契约,收益管理,航空货运,实物期权,","[期权契约, 收益管理, 航空货运, 实物期权]"
2010,30,2,/volumn/volumn_6115.shtml,基于结构元方法的模糊矩阵博弈求解,岳立柱;闫艳;仲维清,"序,模糊博弈,结构元,收益矩阵,","[模糊博弈, 结构元, 收益矩阵]"
2010,30,2,/volumn/volumn_6115.shtml,流动性过剩与股市上涨的因素分析,田波平;房雷,"流动性过剩,时间序列分析,误差修正模型,向量自回归模型,","[流动性过剩, 时间序列分析, 误差修正模型, 向量自回归模型]"
2010,30,2,/volumn/volumn_6115.shtml,媒体注意力会引起股票的异常收益吗?----来自中国股票市场的经验证据,饶育蕾;彭叠峰;成大超,"媒体效应,有限注意,异常收益,过度关注弱势,","[媒体效应, 有限注意, 异常收益, 过度关注弱势]"
2010,30,2,/volumn/volumn_6115.shtml,基于Copula-ACD模型的股票连涨和连跌收益率风险分析,胡心瀚;叶五一;缪柏其,"上证180指数,Copula-ACD模型,条件VaR,","[上证180指数, COPULAACD模型, 条件VAR]"
2010,30,2,/volumn/volumn_6115.shtml,离散界约束分布下的WCVaR风险分析及其应用,童小娇;刘青,"发电资产,条件风险(CVaR),最坏情况,离散界约束分布,投资组合优化,","[发电资产, 条件风险, 最坏情况, 离散界约束分布, 投资组合优化]"
2010,30,2,/volumn/volumn_6115.shtml,基于多元Laplace分布的外汇期权组合非线性VaR模型,陈荣达;王春发,"外汇期权,多元Laplace分布,Monte Carlo模拟,风险函数转换技术,重要抽样技术,","[外汇期权, 多元LAPLACE分布, MONTECARLO模拟, 风险函数转换技术, 重要抽样技术]"
2010,30,2,/volumn/volumn_6115.shtml,多维条件方差偏度峰度建模,王春峰;庄泓刚;房振明;卢涛,"高阶矩,SU分布,动态条件相关性,自回归条件密度,","[高阶矩, SU分布, 动态条件相关性, 自回归条件密度]"
2010,30,2,/volumn/volumn_6115.shtml,信息不完全确定的动态随机多属性决策方法,汪新凡;杨小娟,"动态随机多属性决策,集成算子,正态分布,信息熵,","[动态随机多属性决策, 集成算子, 正态分布, 信息熵]"
2010,30,2,/volumn/volumn_6115.shtml,基于有限感知的决策理性模型,赵勇;王清;陈阳,"有限感知,理性建模,偏好关系系统,","[有限感知, 理性建模, 偏好关系系统]"
2010,30,2,/volumn/volumn_6115.shtml,"Geom/G<SUB>1</SUB>,G<SUB>2</SUB>(Geom/G)/1/1可修Erlang消失系统的可靠性指标及其计算机仿真分析",唐应辉;余妙;付永红,"可选二次服务,离散补充变量技术,计算机仿真,","[可选二次服务, 离散补充变量技术, 计算机仿真]"
2010,30,2,/volumn/volumn_6115.shtml,CPM 网络工序工期变化对总工期影响的敏感性分析,张立辉;乞建勋;仲刚,"敏感性分析,主路线 %\vspace{0.2cm},","[敏感性分析, 主路线%VSPACE0.2CM]"
2010,30,2,/volumn/volumn_6115.shtml,软件系统网络模体及显著性趋势分析,张林;钱冠群;张莉,"软件网络,模体,显著性剖面,超家族,","[软件网络, 模体, 显著性剖面, 超家族]"
2010,30,2,/volumn/volumn_6115.shtml,自然人造复合系统的开发原理与途径------以区域大中型沼气能源工程系统开发为例,贾晓菁;贾仁安;王翠霞,"自然人造复合系统,区域沼气能源工程,系统开发原理与途径,系统动力学,","[自然人造复合系统, 区域沼气能源工程, 系统开发原理与途径, 系统动力学]"
2010,30,2,/volumn/volumn_6115.shtml,基于K近邻非参数回归的短时交通流预测方法,张涛;陈先;谢美萍;张玥杰,"短时交通流预测,非参数回归,$K$近邻,预测区间,状态向量,","[短时交通流预测, 非参数回归, K近邻, 预测区间, 状态向量]"
2010,20,1,/volumn/volumn_6119.shtml,一个新的学科方向------物流金融的实践发展与理论综述,李毅学;汪寿阳;冯耕中,"物流金融,存货质押融资,风险控制,","[物流金融, 存货质押融资, 风险控制]"
2010,20,1,/volumn/volumn_6119.shtml,中国股市权证定价的带均值回归跳跃扩散模型,马宇超;陈敏;蔡宗武;张敏,"权证定价,带均值回归跳跃扩散模型,","[权证定价, 带均值回归跳跃扩散模型]"
2010,20,1,/volumn/volumn_6119.shtml,基于遗传神经网络的指数跟踪优化方法,刘磊,"遗传神经网络,指数跟踪,跟踪误差,超额收益率,","[遗传神经网络, 指数跟踪, 跟踪误差, 超额收益率]"
2010,20,1,/volumn/volumn_6119.shtml,供应链环境下物流系统和谐性诊断,钟昌宝;魏晓平;聂茂林;姜殿玉,"供应链,物流系统,和谐管理,","[供应链, 物流系统, 和谐管理]"
2010,20,1,/volumn/volumn_6119.shtml,基于供应链环境的企业IT战略匹配,杨黎波;司有和;徐晓娟;黄伟,"IT战略匹配,IT运行成本系数,IT战略匹配因子,分离均衡,信号传递,","[IT战略匹配, IT运行成本系数, IT战略匹配因子, 分离均衡, 信号传递]"
2010,20,1,/volumn/volumn_6119.shtml,我国住宅价格多层面因素模型及其实证研究,邓长荣;马永开,"住宅价格,宏观变量,土地市场,住宅市场,地区差异,","[住宅价格, 宏观变量, 土市场, 住宅市场, 区差异]"
2010,20,1,/volumn/volumn_6119.shtml,基于系统动力学的港口经济可持续发展,侯剑,"港口经济,动力机制,系统动力学,模拟,","[港口经济, 动力机制, 系统动力学, 模拟]"
2010,20,1,/volumn/volumn_6119.shtml,基于随机规划的港口投资优化决策模型,匡海波;牛文元,"港口,投资优化,运营效率,生态承载力,随机规划   ,","[港口, 投资优化, 运营效率, 生态承载力, 随机规划]"
2010,20,1,/volumn/volumn_6119.shtml,在竞争环境中的拥塞设施截流选址问题,胡丹丹;杨超,"选址,截流,拥塞,竞争,启发式,","[选址, 截流, 拥塞, 竞争, 启发式]"
2010,20,1,/volumn/volumn_6119.shtml,T-模糊联盟间相互影响的度量,孟凡永;张强;唐婕,"模糊对策,三角模糊数,Shapley值,Banzhaf-Coleman势指标,","[模糊对策, 三角模糊数, SHAPLEY值, BANZHAFCOLEMAN势指标]"
2010,20,1,/volumn/volumn_6119.shtml,多个分户验收组织的人员配置,陈绍甲,"分户验收,组织人员配置,层次分析法,数据包络分析,灵敏度分析,","[分户验收, 组织人员配置, 层次分析法, 数据包络分析, 灵敏度分析]"
2010,20,1,/volumn/volumn_6119.shtml,计数型序贯网图检验的算法实现,刘海涛;张志华,"序贯概率比检验,序贯网图检验,IEC1123,最大样本量,","[序贯概率比检验, 序贯网图检验, IEC1123, 最大样本量]"
2010,20,1,/volumn/volumn_6119.shtml,AIS— 基于文本挖掘的增强型Web信息处理技术,张文;唐锡晋;吉田武稔,"Web文本挖掘,知识发现,AIS,综合集成研讨厅,香山科学会议,","[WEB文本挖掘, 知识发现, AIS, 综合集成研讨厅, 香山科学会议]"
2010,20,1,/volumn/volumn_6119.shtml,结合词性分析与串频统计的词语提取方法,于娟;党延忠,"文本自动处理, 词语提取,原子词,合成词,词性标记,","[文本自动处理, 词语提取, 原子词, 合成词, 词性标记]"
2010,20,1,/volumn/volumn_6119.shtml,LS-SVM的GCV模型选择方法与快速算法,陈建东;李娴;王小明,"模型选择,快速Bootstrap,快速GCV,","[模型选择, 快速BOOTSTRAP, 快速GCV]"
2010,20,1,/volumn/volumn_6119.shtml,带有缓冲区的资源受限调度问题的滚动时域求解算法,邵浩;陈华平;孙广中;许瑞,"资源受限调度,半在线调度,滚动时域策略,动态调度,","[资源受限调度, 半在线调度, 滚动时域策略, 动态调度]"
2010,20,1,/volumn/volumn_6119.shtml,基于改进NN-SVM 算法的网络入侵检测,于秋玲,"入侵检测,改进~NN-SVM,类归属度,","[入侵检测, 改进~NNSVM, 类归属度]"
2010,20,1,/volumn/volumn_6119.shtml,强制循环蒸发系统的多模型预测解耦控制,石宇静;王永刚;柴天佑,"强制循环蒸发系统,解耦控制,预测控制,","[强制循环蒸发系统, 解耦控制, 预测控制]"
2010,20,1,/volumn/volumn_6119.shtml,基于智能算法的多水源泵站在线优化控制技术,吕谋;董深;韩伟;任力,"多水源泵站,在线优化控制技术,安全供水,单泵优选,调度方案评价,","[多水源泵站, 在线优化控制技术, 安全供水, 单泵优选, 调度方案评价]"
2010,20,1,/volumn/volumn_6119.shtml,Elman与BP神经网络在矿井水源判别中的应用,钱家忠;吕纯;赵卫东;潘婧,"突水水源,Elman神经网络,BP神经网络,判别模型,","[突水水源, ELMAN神经网络, BP神经网络, 判别模型]"
2010,20,1,/volumn/volumn_6119.shtml,提高电能效率的自备电厂并网备用容量费用计算模型,王绵斌;谭忠富;关勇;乞建勋;卢大伟,"供电公司,风险评估,熵值法,","[供电公司, 风险评估, 熵值法]"
2010,20,1,/volumn/volumn_6119.shtml,基于改进粒子群-模糊神经网络的短期电力负荷预测,师彪;李郁侠;于新花;闫旺,"短期负荷预测,MPSO-FNN算法,预测精度,模糊神经网络,","[短期负荷预测, MPSOFNN算法, 预测精度, 模糊神经网络]"
2010,20,1,/volumn/volumn_6119.shtml,基于QFD与作战仿真的舰艇装备需求分析方法,许永平;石福丽;杨峰;朱一凡,"质量功能部署,需求分析,使命任务,作战使用性能,","[质量功能部署, 需求分析, 使命任务, 作战使用性能]"
2010,20,1,/volumn/volumn_6119.shtml,基于证据理论的导弹对抗防御雷达作战效能评估方法,齐照辉;刘雪梅;梁伟,"弹道导弹,作战效能,证据理论,效用区间,","[弹道导弹, 作战效能, 证据理论, 效用区间]"
2010,20,1,/volumn/volumn_6119.shtml,基于雷达图表示的多维数据可视化分类方法,刘文远;李芳;王宝文;洪文学,"数据可视化,雷达图,傅立叶描述子,形状识别,概率神经网络,","[数据可视化, 雷达图, 傅立叶描述子, 形状识别, 概率神经网络]"
2010,20,1,/volumn/volumn_6119.shtml,基于互补问题的混合交通信号配时优化模型,陈小红;钱大琳;秦雪梅;钮志强,"混合交通,单点交叉口,信号配时,非线性互补问题,牛顿算法","[混合交通, 单点交叉口, 信号配时, 非线性互补问题, 牛顿算法]"
2011,31,12,/volumn/volumn_6386.shtml,沪深两市股权关联网络的社团结构及其稳健性,"马源源, 庄新田, 李凌轩","股票市场,无标度网络,3-派系社团,加权派系过滤算法,蓄意攻击,随机故障,","[股票市场, 无标度网络, 3派系社团, 加权派系过滤算法, 蓄意攻击, 随机故障]"
2011,31,12,/volumn/volumn_6386.shtml,是否应提高高价股的最小报价单位?——基于人工股票市场的实验研究,"焦贺英, 刘善存, 成微","最小报价单位,计算金融,市场质量,","[最小报价单位, 计算金融, 市场质量]"
2011,31,12,/volumn/volumn_6386.shtml,基于GMDH-PSO-LSSVM的国际碳市场价格预测,"朱帮助, 魏一鸣","碳价预测,欧盟排放交易体系,数据分组处理方法,粒子群算法,最小二乘支持向量机,","[碳价预测, 欧盟排放交易体系, 数据分组处理方法, 粒子群算法, 最小二乘支持向量机]"
2011,31,12,/volumn/volumn_6386.shtml,模型不确定性条件下的一般均衡定价,"李仲飞, 高金窑","模型不确定性,一般均衡,资产定价,","[模型不确定性, 一般均衡, 资产定价]"
2011,31,12,/volumn/volumn_6386.shtml,不完全市场下收益最大化期权定价法,"李英华, 李兴斯","期权定价,效用函数,多叉树模型,套期保值,","[期权定价, 效用函数, 多叉树模型, 套期保值]"
2011,31,12,/volumn/volumn_6386.shtml,电力需求侧响应利益联动机制的系统动力学模拟,"王建军, 李莉, 谭忠富, 牛东晓","电网公司,发电公司,电力需求侧响应,利益联动机制,系统动力学,","[电网公司, 发电公司, 电力需求侧响应, 利益联动机制, 系统动力学]"
2011,31,12,/volumn/volumn_6386.shtml,随机弹性需求条件下基于CVaR与收益共享契约的供应链决策模型,"林强, 叶飞, 陈晓明","供应链,随机弹性需求,CVaR,收益共享契约,风险规避,","[供应链, 随机弹性需求, CVAR, 收益共享契约, 风险规避]"
2011,31,12,/volumn/volumn_6386.shtml,在线收益管理的动态售票策略及竞争分析,"倪冠群, 徐寅峰","收益管理,动态策略,竞争分析,在线售票策略,","[收益管理, 动态策略, 竞争分析, 在线售票策略]"
2011,31,12,/volumn/volumn_6386.shtml,国际环境公约有效性研究: 引入监督机构的方法,"祖垒, 张锦, 李自然, 汪寿阳","国际环境公约,同时博弈,序贯博弈,监督机构,","[国际环境公约, 同时博弈, 序贯博弈, 监督机构]"
2011,31,12,/volumn/volumn_6386.shtml,基于g-h分布度量银行操作风险,"司马则茜, 蔡晨, 李建平","银行,操作风险,g-h 分布,损失发生次数,VaR,","[银行, 操作风险, GH分布, 损失发生次数, VAR]"
2011,31,12,/volumn/volumn_6386.shtml,带二维装箱约束的物流配送车辆路径问题,"王征, 胡祥培, 王旭坪","二维装箱约束,物流配送,车辆路径问题,Memetic算法,","[二维装箱约束, 物流配送, 车辆路径问题, MEMETIC算法]"
2011,31,12,/volumn/volumn_6386.shtml,具有建设成本的占线中心选址问题及其竞争算法设计,代文强,"选址,占线中心,建设成本,算法,竞争比,","[选址, 占线中心, 建设成本, 算法, 竞争比]"
2011,31,12,/volumn/volumn_6386.shtml,管道工具喷粉线生产调度建模与算法,"胡章勇, 苏强, 霍佳震","喷粉线,生产调度,贪婪随机自适应搜索算法(GRASP),遗传算法(GA),GRASP+GA算法,","[喷粉线, 生产调度, 贪婪随机自适应搜索算法, 遗传算法, GRASPGA算法]"
2011,31,12,/volumn/volumn_6386.shtml,电子中介中具有模糊信息且需求不可分的多属性商品交易匹配问题,"蒋忠中, 樊治平, 汪定伟","电子中介,模糊信息,需求不可分,多属性交易匹配,多目标优化,差分进化算法,","[电子中介, 模糊信息, 需求不可分, 多属性交易匹配, 多目标优化, 差分进化算法]"
2011,31,12,/volumn/volumn_6386.shtml,一般分布区间型符号数据的描述统计与分析,"郭均鹏, 李汶华, 高峰","符号数据分析,区间数据,描述统计,一般分布,","[符号数据分析, 区间数据, 描述统计, 一般分布]"
2011,31,12,/volumn/volumn_6386.shtml,带负顾客和不耐烦顾客的离散时间Geo/G/1重试排队,"彭懿, 杨向群, 吴锦标","离散时间排队,负顾客,不耐烦顾客,马尔可夫链,","[离散时间排队, 负顾客, 不耐烦顾客, 马尔可夫链]"
2011,31,12,/volumn/volumn_6386.shtml,基于冲击模型劣化系统的不完全维修决策,"王小林, 程志君, 郭波, 郭驰名","<em>&delta,</em>-冲击模型,几何过程,不完全维修,<em>N</em>型更换策略,","[EMDELTA, EM冲击模型, 几何过程, 不完全维修, EMNEM型更换策略]"
2011,31,12,/volumn/volumn_6386.shtml,随机机器故障下单机预测调度方法,"李巧云, 王冰, 王晓明","预测调度,预测性,机器故障,空闲时间阈值,单机调度,","[预测调度, 预测性, 机器故障, 空闲时间阈值, 单机调度]"
2011,31,12,/volumn/volumn_6386.shtml,精度与程度的逻辑差粗糙集模型及其算法,"张贤勇, 莫智文, 熊方","人工智能,粗糙集理论,变精度粗糙集,程度粗糙集,决策表,","[人工智能, 粗糙集理论, 变精度粗糙集, 程度粗糙集, 决策表]"
2011,31,12,/volumn/volumn_6386.shtml,C<sup>2</sup>组织资源集成策略与方法,"阳东升, 张维明, 刘忠","C<sup>2</sup>组织,资源集成与优化,作战任务,作战单元,","[CSUP2SUP组织, 资源集成与优化, 作战任务, 作战单元]"
2011,31,12,/volumn/volumn_6386.shtml,软件失信的根源因素:失信因子,"周献中, 占济舟, 李檬, 赵佳宝, 朱颖颖","软件可信性,失信,失信因子,失信链,识别框架,","[软件可信性, 失信, 失信因子, 失信链, 识别框架]"
2011,31,12,/volumn/volumn_6386.shtml,不完备信息下生态补偿中主客体的两阶段动态博弈,"黄彬彬, 王先甲, 桂发亮, 张晓慧","生态补偿,博弈论,环境质量,完全信息,不完全信息,","[生态补偿, 博弈论, 环境质量, 完全信息, 不完全信息]"
2011,31,12,/volumn/volumn_6386.shtml,基于SVM的潘三矿B8组与C13组煤开采中突水水源判别模型,"钱家忠, 潘婧, 赵卫东, 陈陆望","突水水源判别,支持向量机,BP神经网络,煤矿,模型,","[突水水源判别, 支持向量机, BP神经网络, 煤矿, 模型]"
2011,31,12,/volumn/volumn_6386.shtml,舰艇编队协同防空体系免疫多智能体模型,"王军, 赵晓哲, 张瑛涵, 王步云","舰艇编队,协同防空体系,免疫系统,免疫多智能体,","[舰艇编队, 协同防空体系, 免疫系统, 免疫多智能体]"
2011,31,12,/volumn/volumn_6386.shtml,快艇机动规避直升机火箭弹攻击战术仿真,"刘钢, 周峰, 周智超, 老松杨","快艇,机动规避,直升机,火箭弹,建模仿真,","[快艇, 机动规避, 直升机, 火箭弹, 建模仿真]"
2011,31,11,/volumn/volumn_6383.shtml,生猪价格波动特征及影响事件的混合分析模型与实证,"吴登生, 李建平, 汤铃, 邓若鸿, 杨晓光","生猪价格,波动特征,结构变点,经验模态分解,ICSS算法,Chow检验,","[生猪价格, 波动特征, 结构变点, 经验模态分解, ICSS算法, CHOW检验]"
2011,31,11,/volumn/volumn_6383.shtml,中国ETF基金交易量与价格之间的波动溢出效应,"王良, 冯涛","基金,交易量,价格,溢出,","[基金, 交易量, 价格, 溢出]"
2011,31,11,/volumn/volumn_6383.shtml,基于Theil指数的公司风险投资项目灰色评价方法,"张识宇, 徐济超, 李大建","公司风险投资,Theil指数,灰色评价,","[公司风险投资, THEIL指数, 灰色评价]"
2011,31,11,/volumn/volumn_6383.shtml,基于小波多尺度分析的GARCH建模方法的拓展,"彭选华, 傅强","GARCH,增广FIGARCH-M,多尺度分析,最大重复离散小波变换,","[GARCH, 增广FIGARCHM, 多尺度分析, 最大重复离散小波变换]"
2011,31,11,/volumn/volumn_6383.shtml,基于在线算法的季节性产品降价策略,"李武强, 刘树林, 倪冠群","季节性产品,在线算法,竞争分析,降价策略,","[季节性产品, 在线算法, 竞争分析, 降价策略]"
2011,31,11,/volumn/volumn_6383.shtml,存货质押融资业务下的经济订货批量模型,"徐鹏, 王勇","存货质押融资,订货批量,订货周期,","[存货质押融资, 订货批量, 订货周期]"
